u_nodes_ratings_l	v_nodes_ratings_l	ratings_l	company	UserState	UserTimeZone	ItemCity	ItemState	ItemTimeZone
446	1838	5	3	1	25	45	7	1
1562	1790	5	2	1	25	4	25	3
2287	508	5	3	1	25	23	26	2
2287	815	5	3	1	25	101	18	3
1125	298	5	4	1	25	50	28	3
2287	1856	5	2	1	25	49	26	2
2287	1180	5	3	1	25	40	29	0
1125	387	5	4	1	25	4	25	3
2033	237	5	4	1	25	57	7	1
1562	982	5	4	1	25	57	7	1
2287	3	5	3	1	25	81	14	1
2287	98	5	3	1	25	6	5	3
1125	1696	5	4	1	25	45	7	1
446	400	5	0	1	25	28	28	3
1562	1313	5	4	1	25	40	29	0
2033	1280	5	4	1	25	104	7	1
907	801	5	0	1	25	106	8	0
1082	1848	5	1	7	16	49	26	2
418	832	5	4	7	16	72	17	2
1082	2052	5	2	7	16	84	13	2
418	1233	5	2	7	16	4	25	3
418	773	5	4	7	16	12	1	2
1733	911	5	0	7	16	75	26	2
1082	708	5	4	7	16	84	13	2
1538	832	5	4	7	16	72	17	2
418	488	5	4	7	16	26	22	2
418	549	5	4	7	16	49	26	2
418	434	5	4	7	16	62	4	0
1733	1828	5	0	7	16	1	26	2
1082	1718	5	2	7	16	42	7	1
418	1325	5	4	7	16	79	11	2
418	1290	5	4	7	16	7	16	0
1513	262	5	0	9	28	89	2	2
741	225	5	3	9	28	39	30	1
1317	1584	5	0	9	28	76	7	1
1029	1411	5	4	9	28	101	18	3
69	267	5	3	9	28	39	30	1
1774	608	5	0	9	28	100	13	2
2214	1596	5	0	9	28	76	7	1
1462	1734	5	0	9	28	57	7	1
196	2057	5	4	9	28	84	13	2
2356	1717	5	4	9	28	42	7	1
2137	820	5	0	9	28	10	7	1
874	1587	5	4	9	28	76	7	1
909	1312	5	4	9	28	90	21	1
741	1450	5	1	9	28	104	7	1
946	94	5	4	9	28	42	7	1
1029	573	5	4	9	28	23	26	2
1329	1996	5	0	9	28	77	8	0
1774	999	5	0	9	28	15	28	3
2214	1945	5	4	9	28	7	16	0
1462	1737	5	2	9	28	57	7	1
196	297	5	4	9	28	64	28	3
2137	1086	5	4	9	28	41	7	1
1115	1633	5	4	9	28	10	7	1
1115	1669	5	0	9	28	76	7	1
271	1664	5	3	9	28	70	7	1
1513	382	5	0	9	28	81	14	1
909	2008	5	4	9	28	90	21	1
741	302	5	2	9	28	57	7	1
1317	365	5	2	9	28	82	7	1
946	866	5	4	9	28	106	8	0
1029	535	5	2	9	28	82	7	1
1777	801	5	2	9	28	106	8	0
1774	325	5	0	9	28	15	28	3
1727	217	5	4	9	28	84	13	2
1848	1278	5	2	9	28	6	5	3
1438	1272	5	2	9	28	90	21	1
874	571	5	2	9	28	50	28	3
909	534	5	4	9	28	93	7	1
1236	774	5	3	9	28	84	13	2
741	1329	5	3	9	28	4	25	3
1029	959	5	4	9	28	65	21	1
1777	2164	5	3	9	28	106	8	0
1777	2164	5	3	9	28	106	8	0
1774	1556	5	0	9	28	15	28	3
2085	373	5	4	9	28	90	21	1
2356	1647	5	4	9	28	104	7	1
1727	1091	5	3	9	28	39	30	1
1115	836	5	0	9	28	76	7	1
271	1974	5	3	9	28	92	10	0
1513	1182	5	0	9	28	10	7	1
909	1142	5	4	9	28	45	7	1
2143	2167	5	4	9	28	106	8	0
1236	1739	5	1	9	28	104	7	1
1317	231	5	0	9	28	101	18	3
1029	1493	5	4	9	28	65	21	1
1777	1037	5	3	9	28	65	21	1
1329	1462	5	0	9	28	92	10	0
1774	1321	5	0	9	28	12	1	2
1079	1641	5	4	9	28	104	7	1
2356	1827	5	4	9	28	104	7	1
2137	1795	5	4	9	28	4	25	3
1727	1552	5	4	9	28	50	28	3
1727	1561	5	4	9	28	72	17	2
1848	1278	5	4	9	28	6	5	3
1438	1392	5	4	9	28	84	13	2
271	244	5	3	9	28	92	10	0
1303	1659	5	3	71	24	104	7	1
1609	1560	5	4	71	24	15	28	3
1257	1229	5	0	71	24	50	28	3
1041	2039	5	3	71	24	6	5	3
404	1640	5	3	71	24	74	29	0
1065	264	5	1	71	24	9	30	1
1303	1494	5	4	71	24	27	4	0
2223	1646	5	2	71	24	41	7	1
1435	303	5	4	71	24	7	16	0
404	732	5	0	71	24	4	25	3
1065	338	5	4	71	24	65	21	1
665	1433	5	0	71	24	95	29	0
869	971	5	4	71	24	81	14	1
869	982	5	4	71	24	57	7	1
2304	2039	5	4	71	24	6	5	3
1609	348	5	2	71	24	50	28	3
1257	1552	5	4	71	24	50	28	3
1041	12	5	2	71	24	81	14	1
1225	1405	5	4	71	24	90	21	1
1435	609	5	4	71	24	7	16	0
1025	1593	5	0	71	24	76	7	1
1065	1900	5	4	71	24	23	26	2
1264	1209	5	4	71	24	64	28	3
869	1092	5	2	71	24	12	1	2
869	833	5	2	71	24	12	1	2
1303	387	5	3	71	24	4	25	3
1609	1577	5	4	71	24	15	28	3
2223	753	5	3	71	24	61	7	1
1257	1149	5	0	71	24	50	28	3
404	2156	5	0	71	24	3	17	2
2087	1790	5	4	71	24	4	25	3
1065	70	5	1	71	24	39	30	1
1264	1154	5	0	71	24	6	5	3
665	2238	5	3	71	24	95	29	0
869	1869	5	3	71	24	23	26	2
2304	2254	5	0	71	24	40	29	0
1041	747	5	4	71	24	6	5	3
1225	168	5	4	71	24	58	29	0
1025	75	5	0	71	24	29	30	1
1139	1391	5	3	6	12	51	2	2
981	794	5	0	6	12	1	26	2
1591	2155	5	3	6	12	72	17	2
467	1364	5	3	6	12	90	21	1
1993	913	5	0	6	12	86	11	2
842	79	5	0	6	12	72	17	2
324	1772	5	3	6	12	57	7	1
324	1487	5	3	6	12	87	15	2
324	1462	5	3	6	12	92	10	0
87	1957	5	0	6	12	105	24	2
650	943	5	3	6	12	72	17	2
707	2070	5	1	6	12	35	15	2
526	1410	5	0	6	12	89	2	2
298	2268	5	3	6	12	101	18	3
894	628	5	3	6	12	89	2	2
894	440	5	3	6	12	84	13	2
1014	357	5	3	6	12	76	7	1
424	1463	5	3	6	12	3	17	2
1030	205	5	0	6	12	89	2	2
1986	1636	5	3	6	12	10	7	1
686	1740	5	4	6	12	57	7	1
1679	1176	5	0	6	12	57	7	1
425	1818	5	3	6	12	12	1	2
2140	492	5	0	6	12	49	26	2
1918	2155	5	4	6	12	72	17	2
2049	602	5	4	6	12	72	17	2
795	1632	5	4	6	12	43	7	1
1889	221	5	4	6	12	72	17	2
1351	80	5	1	6	12	72	17	2
1346	94	5	3	6	12	42	7	1
330	219	5	3	6	12	72	17	2
312	916	5	0	6	12	105	24	2
321	1817	5	3	6	12	12	1	2
2165	1740	5	4	6	12	57	7	1
191	843	5	3	6	12	104	7	1
2023	1637	5	1	6	12	10	7	1
1941	797	5	0	6	12	22	20	2
1339	462	5	4	6	12	72	17	2
1023	2063	5	3	6	12	97	13	2
695	1170	5	3	6	12	89	2	2
201	608	5	0	6	12	100	13	2
1857	296	5	3	6	12	64	28	3
1751	1763	5	3	6	12	48	7	1
852	1064	5	4	6	12	89	2	2
852	551	5	0	6	12	49	26	2
2229	2106	5	0	6	12	37	9	2
2284	297	5	3	6	12	64	28	3
908	1238	5	2	6	12	89	2	2
1066	1186	5	3	6	12	83	26	2
1723	459	5	3	6	12	72	17	2
879	1806	5	3	6	12	12	1	2
1168	203	5	0	6	12	105	24	2
608	1349	5	3	6	12	83	26	2
2280	205	5	3	6	12	89	2	2
1913	1977	5	1	6	12	92	10	0
1472	819	5	3	6	12	92	10	0
1969	1205	5	1	6	12	81	14	1
500	2076	5	0	6	12	51	2	2
1511	1844	5	3	6	12	75	26	2
48	317	5	0	6	12	62	4	0
2257	1912	5	3	6	12	98	27	0
889	1963	5	4	6	12	89	2	2
337	1429	5	0	6	12	10	7	1
1687	1863	5	2	6	12	83	26	2
2312	881	5	1	6	12	49	26	2
50	134	5	3	6	12	11	29	0
636	2049	5	3	6	12	84	13	2
1623	159	5	3	6	12	72	17	2
1139	1560	5	2	6	12	15	28	3
2293	983	5	0	6	12	57	7	1
2293	1806	5	3	6	12	12	1	2
510	1250	5	4	6	12	49	26	2
406	880	5	4	6	12	49	26	2
277	216	5	4	6	12	84	13	2
842	1147	5	2	6	12	40	29	0
324	1838	5	2	6	12	45	7	1
87	1952	5	0	6	12	105	24	2
650	1555	5	3	6	12	50	28	3
707	1642	5	2	6	12	104	7	1
1724	710	5	1	6	12	79	11	2
526	2259	5	4	6	12	97	13	2
894	200	5	3	6	12	26	22	2
1148	1959	5	2	6	12	26	22	2
1945	2079	5	2	6	12	89	2	2
424	1406	5	4	6	12	1	26	2
1715	1643	5	2	6	12	104	7	1
1030	1505	5	2	6	12	90	21	1
1986	559	5	3	6	12	94	15	2
686	1319	5	4	6	12	57	7	1
115	935	5	4	6	12	22	20	2
2037	1824	5	0	6	12	12	1	2
649	220	5	4	6	12	72	17	2
425	461	5	4	6	12	72	17	2
2140	2132	5	0	6	12	92	10	0
1635	1454	5	2	6	12	27	4	0
205	578	5	2	6	12	105	24	2
1918	1611	5	4	6	12	92	10	0
1918	1237	5	4	6	12	27	4	0
1095	958	5	2	6	12	100	13	2
1095	2043	5	2	6	12	100	13	2
429	104	5	4	6	12	27	4	0
795	2198	5	4	6	12	85	3	2
321	1092	5	4	6	12	12	1	2
353	389	5	2	6	12	81	14	1
422	219	5	4	6	12	72	17	2
1805	261	5	2	6	12	89	2	2
1234	549	5	0	6	12	49	26	2
1023	1392	5	4	6	12	84	13	2
695	546	5	0	6	12	36	23	2
201	80	5	4	6	12	72	17	2
1739	21	5	3	6	12	21	15	2
1788	132	5	4	6	12	39	30	1
852	29	5	2	6	12	87	15	2
110	602	5	4	6	12	72	17	2
2229	1652	5	4	6	12	42	7	1
450	1790	5	4	6	12	4	25	3
908	79	5	2	6	12	72	17	2
2169	1152	5	4	6	12	27	4	0
879	72	5	0	6	12	39	30	1
1676	1552	5	4	6	12	50	28	3
503	271	5	0	6	12	52	16	0
1159	1202	5	2	6	12	65	21	1
1546	1372	5	4	6	12	52	16	0
1105	517	5	4	6	12	39	30	1
1105	1337	5	4	6	12	36	23	2
255	1820	5	2	6	12	12	1	2
542	983	5	4	6	12	57	7	1
2280	1260	5	2	6	12	42	7	1
1913	1955	5	0	6	12	105	24	2
2167	282	5	0	6	12	105	24	2
1472	2005	5	0	6	12	90	21	1
538	1392	5	2	6	12	84	13	2
1969	1895	5	4	6	12	75	26	2
816	1242	5	4	6	12	89	2	2
1511	1932	5	2	6	12	0	6	0
1511	1721	5	2	6	12	42	7	1
2236	1314	5	1	6	12	39	30	1
889	1387	5	2	6	12	90	21	1
1687	1126	5	2	6	12	97	13	2
2312	55	5	2	6	12	94	15	2
2312	1114	5	2	6	12	72	17	2
596	1955	5	2	6	12	105	24	2
50	462	5	0	6	12	72	17	2
1641	1092	5	2	6	12	12	1	2
1591	289	5	1	6	12	5	29	0
2293	526	5	2	6	12	12	1	2
510	1640	5	2	6	12	74	29	0
277	2005	5	4	6	12	90	21	1
324	2080	5	2	6	12	89	2	2
324	182	5	2	6	12	42	7	1
753	1517	5	4	6	12	81	14	1
753	832	5	4	6	12	72	17	2
1371	947	5	4	6	12	1	26	2
650	2063	5	4	6	12	97	13	2
1958	1272	5	2	6	12	90	21	1
1394	443	5	3	6	12	92	10	0
1741	1242	5	2	6	12	89	2	2
894	201	5	3	6	12	60	29	0
894	219	5	3	6	12	72	17	2
1014	79	5	4	6	12	72	17	2
424	282	5	2	6	12	105	24	2
1211	2005	5	4	6	12	90	21	1
549	1392	5	2	6	12	84	13	2
1715	1811	5	2	6	12	12	1	2
1030	899	5	2	6	12	46	25	3
464	1810	5	0	6	12	12	1	2
905	1548	5	4	6	12	59	4	0
2037	1737	5	2	6	12	57	7	1
425	227	5	4	6	12	39	30	1
1275	549	5	2	6	12	49	26	2
122	1173	5	4	6	12	92	10	0
1635	1108	5	2	6	12	11	29	0
1635	283	5	2	6	12	39	30	1
637	808	5	3	6	12	3	17	2
1698	2157	5	4	6	12	3	17	2
205	187	5	2	6	12	101	18	3
2049	224	5	2	6	12	39	30	1
1095	262	5	2	6	12	89	2	2
429	2104	5	4	6	12	37	9	2
1889	1822	5	2	6	12	12	1	2
330	1144	5	2	6	12	68	28	3
2300	1817	5	4	6	12	12	1	2
353	971	5	2	6	12	81	14	1
191	2045	5	2	6	12	100	13	2
422	2050	5	2	6	12	84	13	2
1234	192	5	0	6	12	36	23	2
695	1551	5	2	6	12	50	28	3
1751	23	5	2	6	12	104	7	1
852	272	5	2	6	12	73	19	0
852	29	5	2	6	12	87	15	2
110	1181	5	2	6	12	49	26	2
2284	100	5	2	6	12	84	13	2
450	1463	5	4	6	12	3	17	2
908	446	5	2	6	12	94	15	2
879	1643	5	2	6	12	104	7	1
768	479	5	2	6	12	18	20	2
1168	794	5	0	6	12	1	26	2
1546	1251	5	2	6	12	42	7	1
1105	1713	5	4	6	12	70	7	1
1105	2124	5	4	6	12	66	9	2
608	81	5	0	6	12	72	17	2
2185	1400	5	2	6	12	11	29	0
816	1151	5	4	6	12	89	2	2
889	578	5	2	6	12	105	24	2
2336	543	5	2	6	12	37	9	2
968	175	5	2	6	12	2	29	0
2312	79	5	2	6	12	72	17	2
2312	462	5	2	6	12	72	17	2
1641	72	5	0	6	12	39	30	1
981	372	5	0	6	12	97	13	2
2293	260	5	3	6	12	89	2	2
510	1353	5	3	6	12	60	29	0
324	833	5	0	6	12	12	1	2
753	299	5	1	6	12	3	17	2
753	1841	5	1	6	12	22	20	2
87	2200	5	0	6	12	33	3	2
650	220	5	3	6	12	72	17	2
707	25	5	1	6	12	87	15	2
1724	2097	5	1	6	12	25	9	2
1741	24	5	3	6	12	87	15	2
1453	431	5	3	6	12	3	17	2
894	1319	5	3	6	12	57	7	1
894	462	5	3	6	12	72	17	2
1148	1283	5	3	6	12	84	13	2
1014	2087	5	3	6	12	18	20	2
424	1943	5	3	6	12	73	19	0
549	2220	5	2	6	12	60	29	0
1715	144	5	2	6	12	40	29	0
686	2097	5	4	6	12	25	9	2
881	1716	5	0	6	12	1	26	2
905	1869	5	4	6	12	23	26	2
2037	1740	5	1	6	12	57	7	1
425	79	5	1	6	12	72	17	2
1275	794	5	4	6	12	1	26	2
122	99	5	0	6	12	92	10	0
122	1962	5	0	6	12	89	2	2
1635	1321	5	0	6	12	12	1	2
637	2103	5	3	6	12	37	9	2
1698	2260	5	0	6	12	97	13	2
205	1797	5	2	6	12	4	25	3
1918	401	5	4	6	12	89	2	2
1095	1250	5	0	6	12	49	26	2
795	774	5	4	6	12	84	13	2
1351	1242	5	4	6	12	89	2	2
1346	579	5	0	6	12	90	21	1
330	983	5	3	6	12	57	7	1
330	346	5	3	6	12	50	28	3
321	1817	5	3	6	12	12	1	2
2165	818	5	4	6	12	57	7	1
353	1406	5	3	6	12	1	26	2
1880	640	5	0	6	12	3	17	2
564	1251	5	4	6	12	42	7	1
1234	1872	5	0	6	12	49	26	2
1339	817	5	4	6	12	12	1	2
1023	1963	5	4	6	12	89	2	2
695	1825	5	0	6	12	104	7	1
2044	1809	5	4	6	12	10	7	1
201	1963	5	4	6	12	89	2	2
1739	2008	5	3	6	12	90	21	1
852	123	5	2	6	12	2	29	0
2229	1605	5	4	6	12	104	7	1
450	922	5	0	6	12	18	20	2
2169	1395	5	4	6	12	81	14	1
1723	1205	5	4	6	12	81	14	1
1159	747	5	0	6	12	6	5	3
608	1364	5	3	6	12	90	21	1
785	1814	5	0	6	12	12	1	2
2185	99	5	3	6	12	92	10	0
2280	1772	5	2	6	12	57	7	1
1472	1767	5	3	6	12	2	29	0
1472	2131	5	3	6	12	92	10	0
1969	567	5	4	6	12	5	29	0
500	492	5	0	6	12	49	26	2
1511	2052	5	3	6	12	84	13	2
2236	1981	5	1	6	12	69	10	0
1086	1214	5	4	6	12	89	2	2
2257	1070	5	3	6	12	63	3	2
2336	953	5	0	6	12	35	15	2
535	459	5	0	6	12	72	17	2
968	1585	5	1	6	12	76	7	1
2339	2152	5	0	6	12	72	17	2
2312	220	5	0	6	12	72	17	2
636	1778	5	4	6	12	45	7	1
1641	260	5	0	6	12	89	2	2
981	1952	5	0	6	12	105	24	2
1591	2005	5	1	6	12	90	21	1
510	462	5	1	6	12	72	17	2
406	1145	5	4	6	12	49	26	2
277	580	5	4	6	12	84	13	2
324	3	5	2	6	12	81	14	1
324	2102	5	2	6	12	37	9	2
87	380	5	0	6	12	98	25	3
1371	1956	5	3	6	12	105	24	2
1724	1330	5	1	6	12	4	25	3
526	261	5	4	6	12	89	2	2
1958	134	5	3	6	12	11	29	0
298	79	5	4	6	12	72	17	2
1453	1265	5	0	6	12	12	1	2
894	97	5	3	6	12	84	13	2
1148	807	5	3	6	12	39	30	1
1945	1065	5	2	6	12	104	7	1
424	686	5	4	6	12	3	17	2
549	1746	5	2	6	12	75	26	2
1715	883	5	2	6	12	14	9	2
1030	1932	5	2	6	12	0	6	0
1986	1475	5	3	6	12	94	15	2
881	389	5	0	6	12	81	14	1
905	2052	5	4	6	12	84	13	2
115	1771	5	4	6	12	14	9	2
649	602	5	4	6	12	72	17	2
122	983	5	0	6	12	57	7	1
1635	295	5	2	6	12	81	14	1
1635	1969	5	2	6	12	18	20	2
637	2139	5	3	6	12	103	0	0
1095	1595	5	0	6	12	76	7	1
1095	1667	5	0	6	12	76	7	1
1889	1045	5	4	6	12	72	17	2
1346	211	5	4	6	12	104	7	1
330	1737	5	3	6	12	57	7	1
2300	1064	5	4	6	12	89	2	2
422	2154	5	4	6	12	72	17	2
1234	539	5	0	6	12	49	26	2
1941	345	5	0	6	12	1	26	2
1339	221	5	4	6	12	72	17	2
1023	1963	5	4	6	12	89	2	2
2114	1390	5	2	6	12	40	29	0
695	1593	5	0	6	12	76	7	1
1739	2157	5	3	6	12	3	17	2
732	1550	5	2	6	12	64	28	3
2229	1641	5	4	6	12	104	7	1
2284	579	5	1	6	12	90	21	1
2169	864	5	4	6	12	52	16	0
1723	267	5	4	6	12	39	30	1
879	462	5	0	6	12	72	17	2
1676	1967	5	4	6	12	55	2	2
768	1969	5	2	6	12	18	20	2
1546	1211	5	4	6	12	42	7	1
1105	623	5	4	6	12	84	13	2
785	81	5	0	6	12	72	17	2
582	1228	5	2	6	12	94	15	2
2185	498	5	1	6	12	22	20	2
2280	526	5	2	6	12	12	1	2
1913	282	5	0	6	12	105	24	2
2167	682	5	0	6	12	103	0	0
1472	1313	5	0	6	12	40	29	0
334	1810	5	0	6	12	12	1	2
1969	1641	5	4	6	12	104	7	1
1969	493	5	4	6	12	40	29	0
1511	1216	5	4	6	12	22	20	2
48	1856	5	0	6	12	49	26	2
1086	602	5	4	6	12	72	17	2
889	2176	5	2	6	12	90	21	1
2339	192	5	0	6	12	36	23	2
2312	218	5	0	6	12	49	26	2
596	462	5	2	6	12	72	17	2
50	2078	5	3	6	12	89	2	2
896	2228	5	1	42	12	74	29	0
2301	828	5	3	42	12	7	16	0
1515	1298	5	1	42	12	7	16	0
2127	940	5	3	42	12	7	16	0
2034	1851	5	3	42	12	4	25	3
1871	1370	5	3	42	12	76	7	1
2063	1582	5	4	42	12	25	9	2
555	804	5	3	42	12	14	9	2
1835	792	5	0	42	12	76	7	1
2194	395	5	1	42	12	14	9	2
1863	1391	5	3	42	12	51	2	2
1828	489	5	3	42	12	25	9	2
2365	559	5	0	42	12	94	15	2
267	408	5	3	42	12	96	26	2
784	1013	5	0	42	12	24	12	0
784	190	5	0	42	12	101	18	3
940	119	5	3	42	12	59	4	0
67	1842	5	1	42	12	102	29	0
522	1503	5	4	42	12	18	20	2
1360	2095	5	4	42	12	25	9	2
1360	2099	5	0	42	12	25	9	2
1360	207	5	3	42	12	25	9	2
672	54	5	0	42	12	53	9	2
823	694	5	3	42	12	3	17	2
1404	2060	5	3	42	12	97	13	2
1382	1946	5	3	42	12	7	16	0
688	2100	5	4	42	12	37	9	2
1968	224	5	0	42	12	39	30	1
1498	2041	5	0	42	12	52	16	0
1323	2194	5	4	42	12	62	4	0
1323	977	5	4	42	12	22	20	2
1515	1499	5	2	42	12	26	22	2
398	2045	5	4	42	12	100	13	2
775	1821	5	0	42	12	12	1	2
504	2094	5	4	42	12	25	9	2
1825	639	5	4	42	12	26	22	2
1557	111	5	4	42	12	62	4	0
555	839	5	1	42	12	26	22	2
123	1812	5	0	42	12	12	1	2
813	463	5	1	42	12	3	17	2
813	1796	5	3	42	12	4	25	3
1794	719	5	4	42	12	14	9	2
2194	884	5	4	42	12	14	9	2
1863	8	5	4	42	12	81	14	1
567	163	5	2	42	12	60	29	0
173	551	5	4	42	12	49	26	2
246	1503	5	4	42	12	18	20	2
1818	353	5	3	42	12	43	7	1
431	210	5	4	42	12	79	11	2
784	63	5	0	42	12	53	9	2
102	1325	5	4	42	12	79	11	2
1997	63	5	2	42	12	53	9	2
940	1389	5	4	42	12	96	26	2
1192	546	5	0	42	12	36	23	2
1360	628	5	4	42	12	89	2	2
1360	958	5	4	42	12	100	13	2
52	434	5	4	42	12	62	4	0
672	1841	5	4	42	12	22	20	2
1126	1092	5	4	42	12	12	1	2
614	1946	5	4	42	12	7	16	0
975	1372	5	4	42	12	52	16	0
486	201	5	0	42	12	60	29	0
1382	80	5	2	42	12	72	17	2
688	1582	5	4	42	12	25	9	2
1968	837	5	0	42	12	22	20	2
1273	220	5	2	42	12	72	17	2
1273	318	5	2	42	12	0	6	0
1045	2097	5	4	42	12	25	9	2
349	1816	5	4	42	12	12	1	2
1170	2176	5	2	42	12	90	21	1
2301	1990	5	3	42	12	79	11	2
1323	1812	5	4	42	12	12	1	2
1323	111	5	4	42	12	62	4	0
1759	25	5	2	42	12	87	15	2
505	2108	5	4	42	12	37	9	2
1515	1330	5	2	42	12	4	25	3
398	155	5	2	42	12	5	29	0
1552	399	5	4	42	12	64	28	3
1714	1856	5	2	42	12	49	26	2
2209	1857	5	0	42	12	49	26	2
1825	2101	5	4	42	12	37	9	2
1825	281	5	4	42	12	21	15	2
1871	705	5	2	42	12	24	12	0
142	2088	5	0	42	12	21	15	2
961	1227	5	4	42	12	52	16	0
555	292	5	1	42	12	4	25	3
252	1864	5	2	42	12	83	26	2
232	1646	5	2	42	12	41	7	1
232	165	5	3	42	12	60	29	0
1794	1065	5	2	42	12	104	7	1
1743	282	5	2	42	12	105	24	2
1743	1377	5	2	42	12	5	29	0
2194	1508	5	2	42	12	14	9	2
1863	705	5	2	42	12	24	12	0
173	2176	5	2	42	12	90	21	1
246	1503	5	4	42	12	18	20	2
2365	1582	5	4	42	12	25	9	2
267	77	5	2	42	12	90	21	1
267	408	5	4	42	12	96	26	2
1818	1196	5	4	42	12	87	15	2
571	1044	5	4	42	12	78	12	0
784	634	5	0	42	12	1	26	2
784	1229	5	0	42	12	50	28	3
102	395	5	4	42	12	14	9	2
580	655	5	0	42	12	14	9	2
940	77	5	2	42	12	90	21	1
67	2094	5	4	42	12	25	9	2
1192	196	5	0	42	12	36	23	2
1503	72	5	0	42	12	39	30	1
1360	906	5	2	42	12	16	7	1
1360	441	5	2	42	12	86	11	2
672	2106	5	4	42	12	37	9	2
614	1929	5	2	42	12	0	6	0
614	978	5	4	42	12	52	16	0
1273	2015	5	2	42	12	0	6	0
349	1104	5	4	42	12	14	9	2
896	1789	5	1	42	12	4	25	3
1759	2052	5	4	42	12	84	13	2
505	57	5	3	42	12	14	9	2
1515	489	5	4	42	12	25	9	2
398	84	5	1	42	12	3	17	2
775	1593	5	0	42	12	76	7	1
2127	2127	5	3	42	12	66	9	2
1552	837	5	3	42	12	22	20	2
1714	1956	5	2	42	12	105	24	2
2209	244	5	3	42	12	92	10	0
292	2105	5	3	42	12	37	9	2
1871	2116	5	3	42	12	18	20	2
1557	403	5	0	42	12	79	11	2
555	305	5	3	42	12	14	9	2
232	1475	5	3	42	12	94	15	2
1218	1300	5	4	42	12	42	7	1
123	55	5	0	42	12	94	15	2
813	727	5	3	42	12	4	25	3
813	1797	5	3	42	12	4	25	3
1794	1791	5	3	42	12	4	25	3
1743	2085	5	2	42	12	87	15	2
1743	1392	5	3	42	12	84	13	2
646	2008	5	0	42	12	90	21	1
1863	392	5	3	42	12	78	12	0
1828	1906	5	3	42	12	14	9	2
571	1667	5	0	42	12	76	7	1
102	456	5	4	42	12	37	9	2
2043	804	5	3	42	12	14	9	2
580	180	5	0	42	12	3	17	2
1997	846	5	4	42	12	27	4	0
67	505	5	4	42	12	79	11	2
522	2041	5	4	42	12	52	16	0
1192	926	5	0	42	12	3	17	2
1360	2226	5	4	42	12	102	29	0
1360	1829	5	4	42	12	1	26	2
672	79	5	4	42	12	72	17	2
614	1301	5	4	42	12	3	17	2
975	1826	5	0	42	12	1	26	2
486	849	5	0	42	12	94	15	2
1404	543	5	3	42	12	37	9	2
1382	1916	5	3	42	12	49	26	2
1968	211	5	0	42	12	104	7	1
349	1817	5	4	42	12	12	1	2
1515	1875	5	4	42	12	26	22	2
775	59	5	0	42	12	37	9	2
555	2097	5	1	42	12	25	9	2
232	1480	5	3	42	12	96	26	2
813	1283	5	3	42	12	84	13	2
1794	1104	5	4	42	12	14	9	2
202	882	5	4	42	12	14	9	2
173	974	5	0	42	12	81	14	1
246	1139	5	4	42	12	18	20	2
1828	698	5	2	42	12	26	22	2
1166	928	5	4	42	12	24	12	0
2081	294	5	4	42	12	7	16	0
267	330	5	4	42	12	94	15	2
1818	1591	5	3	42	12	64	28	3
431	884	5	4	42	12	14	9	2
784	1829	5	0	42	12	1	26	2
784	2095	5	0	42	12	25	9	2
940	340	5	4	42	12	59	4	0
67	2047	5	4	42	12	84	13	2
522	794	5	4	42	12	1	26	2
1192	102	5	0	42	12	27	4	0
1360	1419	5	4	42	12	105	24	2
672	1981	5	4	42	12	69	10	0
823	389	5	4	42	12	81	14	1
1126	1812	5	4	42	12	12	1	2
614	145	5	4	42	12	6	5	3
973	1065	5	2	42	12	104	7	1
486	816	5	0	42	12	101	18	3
1273	645	5	2	42	12	106	8	0
1045	562	5	4	42	12	14	9	2
1163	792	5	0	15	31	76	7	1
1796	813	5	0	15	31	2	29	0
1494	1509	5	4	15	31	47	0	0
458	221	5	3	15	31	72	17	2
615	2228	5	1	15	31	74	29	0
1708	169	5	1	15	31	58	29	0
1796	2084	5	2	15	31	87	15	2
458	605	5	0	15	31	79	11	2
1783	1539	5	3	15	31	70	7	1
2078	1615	5	4	15	31	16	7	1
1084	653	5	4	15	31	40	29	0
2347	221	5	4	15	31	72	17	2
154	590	5	2	15	31	90	21	1
1796	876	5	2	15	31	62	4	0
1494	725	5	4	15	31	47	0	0
458	1522	5	2	15	31	71	28	3
615	1313	5	4	15	31	40	29	0
1783	1603	5	3	15	31	8	7	1
1261	1370	5	4	15	31	76	7	1
2117	1959	5	2	15	31	26	22	2
472	11	5	2	15	31	94	15	2
154	594	5	3	15	31	78	12	0
1796	1344	5	0	15	31	31	19	0
1494	511	5	4	15	31	47	0	0
1708	171	5	0	15	31	58	29	0
472	1307	5	0	15	31	77	8	0
154	2014	5	2	15	31	90	21	1
1494	656	5	4	15	31	95	29	0
458	1521	5	3	15	31	71	28	3
1783	644	5	3	15	31	70	7	1
1261	1856	5	0	15	31	49	26	2
2117	966	5	4	15	31	2	29	0
1084	497	5	4	15	31	65	21	1
436	1496	5	4	77	28	9	30	1
250	971	5	3	77	28	81	14	1
731	1303	5	3	77	28	104	7	1
456	226	5	4	77	28	39	30	1
1822	2146	5	3	77	28	9	30	1
1878	1980	5	3	77	28	69	10	0
153	72	5	4	77	28	39	30	1
760	72	5	4	77	28	39	30	1
1241	283	5	3	77	28	39	30	1
1744	382	5	3	77	28	81	14	1
1761	517	5	4	77	28	39	30	1
65	821	5	4	77	28	76	7	1
1959	132	5	4	77	28	39	30	1
557	267	5	4	77	28	39	30	1
1604	132	5	3	77	28	39	30	1
